,Time,Conc (mg/m3),Qtot (m3),WS (MPS),RH (%),AT (C),Latitude,longitude,hour,day,day_of_week,month,day_of_year,weekday_weekend,Conc(ug/m3)
2368,2022-03-23 16:00:00,0.011,0.7,8.1,23,30.3,1.278822,36.817281,16,23,2,3,82,1,11.0
2369,2022-03-23 17:00:00,0.015,0.7,7.7,22,29.5,1.278822,36.817281,17,23,2,3,82,1,15.0
2370,2022-03-23 18:00:00,0.016,0.7,7.9,23,29.0,1.278822,36.817281,18,23,2,3,82,1,16.0
2371,2022-03-23 19:00:00,0.024,0.7,7.9,24,27.6,1.278822,36.817281,19,23,2,3,82,1,24.0
2372,2022-03-23 20:00:00,0.025,0.7,7.9,25,26.4,1.278822,36.817281,20,23,2,3,82,1,25.0
2373,2022-03-23 21:00:00,0.033,0.7,7.9,25,25.7,1.278822,36.817281,21,23,2,3,82,1,33.0
2374,2022-03-23 22:00:00,0.024,0.7,7.9,26,24.7,1.278822,36.817281,22,23,2,3,82,1,24.0
2375,2022-03-23 23:00:00,0.016,0.7,7.9,28,23.8,1.278822,36.817281,23,23,2,3,82,1,16.0
2376,2022-03-24 00:00:00,0.013,0.7,7.9,29,23.1,1.278822,36.817281,0,24,3,3,83,1,13.0
2377,2022-03-24 01:00:00,0.011,0.701,7.9,35,21.9,1.278822,36.817281,1,24,3,3,83,1,11.0
2378,2022-03-24 02:00:00,0.009,0.701,8.0,40,20.9,1.278822,36.817281,2,24,3,3,83,1,9.0
2379,2022-03-24 03:00:00,0.014,0.7,8.1,41,20.2,1.278822,36.817281,3,24,3,3,83,1,14.0
2380,2022-03-24 04:00:00,0.011,0.701,8.1,41,20.1,1.278822,36.817281,4,24,3,3,83,1,11.0
2381,2022-03-24 05:00:00,0.013,0.7,8.2,41,19.7,1.278822,36.817281,5,24,3,3,83,1,13.0
2382,2022-03-24 06:00:00,0.011,0.7,8.4,41,19.6,1.278822,36.817281,6,24,3,3,83,1,11.0
2383,2022-03-24 07:00:00,0.011,0.701,8.5,39,19.7,1.278822,36.817281,7,24,3,3,83,1,11.0
2384,2022-03-24 08:00:00,0.012,0.7,8.7,40,20.4,1.278822,36.817281,8,24,3,3,83,1,12.0
2385,2022-03-24 09:00:00,0.025,0.7,8.8,40,21.9,1.278822,36.817281,9,24,3,3,83,1,25.0
2386,2022-03-24 10:00:00,0.02,0.7,8.9,40,22.7,1.278822,36.817281,10,24,3,3,83,1,20.0
2387,2022-03-24 11:00:00,0.015,0.701,9.0,37,24.4,1.278822,36.817281,11,24,3,3,83,1,15.0
2388,2022-03-24 12:00:00,0.021,0.7,9.0,35,26.2,1.278822,36.817281,12,24,3,3,83,1,21.0
2389,2022-03-24 13:00:00,0.015,0.701,9.0,32,27.8,1.278822,36.817281,13,24,3,3,83,1,15.0
2390,2022-03-24 14:00:00,0.015,0.701,8.9,31,28.4,1.278822,36.817281,14,24,3,3,83,1,15.0
2391,2022-03-24 15:00:00,0.02,0.701,8.7,29,29.6,1.278822,36.817281,15,24,3,3,83,1,20.0
2392,2022-03-24 16:00:00,0.016,0.7,8.6,28,29.1,1.278822,36.817281,16,24,3,3,83,1,16.0
2393,2022-03-24 17:00:00,0.018,0.7,8.4,27,29.0,1.278822,36.817281,17,24,3,3,83,1,18.0
2394,2022-03-24 18:00:00,0.02,0.7,8.2,26,28.4,1.278822,36.817281,18,24,3,3,83,1,20.0
2395,2022-03-24 19:00:00,0.046,0.7,8.1,27,27.0,1.278822,36.817281,19,24,3,3,83,1,46.0
2396,2022-03-24 20:00:00,0.027,0.7,8.1,28,26.0,1.278822,36.817281,20,24,3,3,83,1,27.0
2397,2022-03-24 21:00:00,0.038,0.7,8.0,28,25.3,1.278822,36.817281,21,24,3,3,83,1,38.0
2398,2022-03-24 22:00:00,0.034,0.7,7.9,29,24.8,1.278822,36.817281,22,24,3,3,83,1,34.0
2399,2022-03-24 23:00:00,0.023,0.7,7.9,29,24.1,1.278822,36.817281,23,24,3,3,83,1,23.0
2400,2022-03-25 00:00:00,0.012,0.7,7.9,30,23.4,1.278822,36.817281,0,25,4,3,84,1,12.0
2401,2022-03-25 01:00:00,0.012,0.7,8.0,31,22.6,1.278822,36.817281,1,25,4,3,84,1,12.0
2402,2022-03-25 02:00:00,0.013,0.7,8.0,37,21.0,1.278822,36.817281,2,25,4,3,84,1,13.0
2403,2022-03-25 03:00:00,0.01,0.7,8.1,39,20.7,1.278822,36.817281,3,25,4,3,84,1,10.0
2404,2022-03-25 04:00:00,0.008,0.7,8.2,40,20.1,1.278822,36.817281,4,25,4,3,84,1,8.0
2405,2022-03-25 05:00:00,0.01,0.701,8.3,41,20.1,1.278822,36.817281,5,25,4,3,84,1,10.0
2406,2022-03-25 06:00:00,0.008,0.701,8.4,41,19.9,1.278822,36.817281,6,25,4,3,84,1,8.0
2407,2022-03-25 07:00:00,0.015,0.7,8.5,42,19.6,1.278822,36.817281,7,25,4,3,84,1,15.0
2408,2022-03-25 08:00:00,0.014,0.7,8.7,42,20.7,1.278822,36.817281,8,25,4,3,84,1,14.0
2409,2022-03-25 09:00:00,0.021,0.7,8.8,41,22.8,1.278822,36.817281,9,25,4,3,84,1,21.0
2410,2022-03-25 10:00:00,0.026,0.701,8.9,40,24.3,1.278822,36.817281,10,25,4,3,84,1,26.0
2411,2022-03-25 11:00:00,0.018,0.701,8.9,38,26.1,1.278822,36.817281,11,25,4,3,84,1,18.0
2412,2022-03-25 12:00:00,0.02,0.7,9.0,36,27.2,1.278822,36.817281,12,25,4,3,84,1,20.0
2413,2022-03-25 13:00:00,0.032,0.7,8.9,32,28.9,1.278822,36.817281,13,25,4,3,84,1,32.0
2414,2022-03-25 14:00:00,0.019,0.7,8.8,28,30.2,1.278822,36.817281,14,25,4,3,84,1,19.0
2415,2022-03-25 15:00:00,0.014,0.7,8.7,28,30.5,1.278822,36.817281,15,25,4,3,84,1,14.0
2416,2022-03-25 16:00:00,0.02,0.7,8.5,28,29.6,1.278822,36.817281,16,25,4,3,84,1,20.0
2417,2022-03-25 17:00:00,0.016,0.7,8.4,27,29.9,1.278822,36.817281,17,25,4,3,84,1,16.0
2418,2022-03-25 18:00:00,0.017,0.7,8.2,26,29.4,1.278822,36.817281,18,25,4,3,84,1,17.0
2419,2022-03-25 19:00:00,0.024,0.7,8.0,28,26.4,1.278822,36.817281,19,25,4,3,84,1,24.0
2420,2022-03-25 20:00:00,0.03,0.7,7.9,29,25.2,1.278822,36.817281,20,25,4,3,84,1,30.0
2421,2022-03-25 21:00:00,0.025,0.7,7.9,30,24.7,1.278822,36.817281,21,25,4,3,84,1,25.0
2422,2022-03-25 22:00:00,0.019,0.7,7.8,31,23.8,1.278822,36.817281,22,25,4,3,84,1,19.0
2423,2022-03-25 23:00:00,0.013,0.7,7.8,32,23.2,1.278822,36.817281,23,25,4,3,84,1,13.0
2424,2022-03-26 00:00:00,0.011,0.7,7.8,33,21.9,1.278822,36.817281,0,26,5,3,85,0,11.0
2425,2022-03-26 01:00:00,0.011,0.7,7.9,34,21.3,1.278822,36.817281,1,26,5,3,85,0,11.0
2426,2022-03-26 02:00:00,0.009,0.7,7.9,33,21.5,1.278822,36.817281,2,26,5,3,85,0,9.0
2427,2022-03-26 03:00:00,0.016,0.7,8.0,37,19.9,1.278822,36.817281,3,26,5,3,85,0,16.0
2428,2022-03-26 04:00:00,0.041,0.701,8.1,43,19.0,1.278822,36.817281,4,26,5,3,85,0,41.0
2429,2022-03-26 05:00:00,0.025,0.7,8.3,44,19.0,1.278822,36.817281,5,26,5,3,85,0,25.0
2430,2022-03-26 06:00:00,0.035,0.7,8.4,43,19.0,1.278822,36.817281,6,26,5,3,85,0,35.0
2431,2022-03-26 07:00:00,0.017,0.7,8.5,43,18.3,1.278822,36.817281,7,26,5,3,85,0,17.0
2432,2022-03-26 08:00:00,0.019,0.7,8.7,43,18.9,1.278822,36.817281,8,26,5,3,85,0,19.0
2433,2022-03-26 09:00:00,0.012,0.701,8.9,43,19.9,1.278822,36.817281,9,26,5,3,85,0,12.0
2434,2022-03-26 10:00:00,0.012,0.7,9.0,43,20.6,1.278822,36.817281,10,26,5,3,85,0,12.0
2435,2022-03-26 11:00:00,0.016,0.701,9.1,42,23.4,1.278822,36.817281,11,26,5,3,85,0,16.0
2436,2022-03-26 12:00:00,0.015,0.701,9.1,41,24.5,1.278822,36.817281,12,26,5,3,85,0,15.0
2437,2022-03-26 13:00:00,0.014,0.7,9.2,39,26.4,1.278822,36.817281,13,26,5,3,85,0,14.0
2438,2022-03-26 14:00:00,0.018,0.7,9.1,37,27.6,1.278822,36.817281,14,26,5,3,85,0,18.0
2439,2022-03-26 15:00:00,0.01,0.701,9.0,34,28.9,1.278822,36.817281,15,26,5,3,85,0,10.0
2440,2022-03-26 16:00:00,0.015,0.7,8.9,34,28.6,1.278822,36.817281,16,26,5,3,85,0,15.0
2441,2022-03-26 17:00:00,0.019,0.7,8.7,32,28.1,1.278822,36.817281,17,26,5,3,85,0,19.0
2442,2022-03-26 18:00:00,0.019,0.7,8.6,33,26.8,1.278822,36.817281,18,26,5,3,85,0,19.0
2443,2022-03-26 19:00:00,0.018,0.7,8.5,29,26.0,1.278822,36.817281,19,26,5,3,85,0,18.0
2444,2022-03-26 20:00:00,0.043,0.7,8.4,34,25.0,1.278822,36.817281,20,26,5,3,85,0,43.0
2445,2022-03-26 21:00:00,0.04,0.7,8.4,36,24.3,1.278822,36.817281,21,26,5,3,85,0,40.0
2446,2022-03-26 22:00:00,0.03,0.7,8.3,37,22.7,1.278822,36.817281,22,26,5,3,85,0,30.0
2447,2022-03-26 23:00:00,0.014,0.7,8.3,41,18.8,1.278822,36.817281,23,26,5,3,85,0,14.0
2448,2022-03-27 00:00:00,0.009,0.701,8.4,43,19.3,1.278822,36.817281,0,27,6,3,86,0,9.0
2449,2022-03-27 01:00:00,0.009,0.7,8.5,44,19.0,1.278822,36.817281,1,27,6,3,86,0,9.0
2450,2022-03-27 02:00:00,0.009,0.7,8.5,43,18.6,1.278822,36.817281,2,27,6,3,86,0,9.0
2451,2022-03-27 03:00:00,0.008,0.701,8.7,44,18.6,1.278822,36.817281,3,27,6,3,86,0,8.0
2452,2022-03-27 04:00:00,0.006,0.7,8.8,44,18.9,1.278822,36.817281,4,27,6,3,86,0,6.0
2453,2022-03-27 05:00:00,0.004,0.701,8.9,44,18.5,1.278822,36.817281,5,27,6,3,86,0,4.0
2454,2022-03-27 06:00:00,0.008,0.7,9.0,44,18.6,1.278822,36.817281,6,27,6,3,86,0,8.0
2455,2022-03-27 07:00:00,0.008,0.7,9.1,44,18.6,1.278822,36.817281,7,27,6,3,86,0,8.0
2456,2022-03-27 08:00:00,0.014,0.7,9.2,44,18.5,1.278822,36.817281,8,27,6,3,86,0,14.0
2457,2022-03-27 09:00:00,0.016,0.7,9.3,43,18.7,1.278822,36.817281,9,27,6,3,86,0,16.0
2458,2022-03-27 10:00:00,0.016,0.7,9.4,43,20.4,1.278822,36.817281,10,27,6,3,86,0,16.0
2459,2022-03-27 11:00:00,0.023,0.701,9.5,43,21.4,1.278822,36.817281,11,27,6,3,86,0,23.0
2460,2022-03-27 12:00:00,0.015,0.7,9.6,40,23.1,1.278822,36.817281,12,27,6,3,86,0,15.0
2461,2022-03-27 13:00:00,0.022,0.698,9.7,40,23.8,1.278822,36.817281,13,27,6,3,86,0,22.0
2462,2022-03-27 14:00:00,0.021,0.7,9.7,38,25.5,1.278822,36.817281,14,27,6,3,86,0,21.0
2463,2022-03-27 15:00:00,0.019,0.701,9.7,38,27.2,1.278822,36.817281,15,27,6,3,86,0,19.0
2464,2022-03-27 16:00:00,0.009,0.7,9.6,34,27.8,1.278822,36.817281,16,27,6,3,86,0,9.0
2465,2022-03-27 17:00:00,0.015,0.7,9.4,36,27.8,1.278822,36.817281,17,27,6,3,86,0,15.0
2466,2022-03-27 18:00:00,0.015,0.7,9.3,35,26.4,1.278822,36.817281,18,27,6,3,86,0,15.0
2467,2022-03-27 19:00:00,0.02,0.7,9.3,36,25.2,1.278822,36.817281,19,27,6,3,86,0,20.0
2468,2022-03-27 20:00:00,0.023,0.701,9.3,39,23.9,1.278822,36.817281,20,27,6,3,86,0,23.0
2469,2022-03-27 21:00:00,0.021,0.7,9.3,41,22.1,1.278822,36.817281,21,27,6,3,86,0,21.0
2470,2022-03-27 22:00:00,0.026,0.7,9.3,42,21.8,1.278822,36.817281,22,27,6,3,86,0,26.0
2471,2022-03-27 23:00:00,0.053,0.7,9.3,43,21.4,1.278822,36.817281,23,27,6,3,86,0,53.0
2472,2022-03-28 00:00:00,0.03,0.7,9.3,44,21.3,1.278822,36.817281,0,28,0,3,87,1,30.0
2473,2022-03-28 01:00:00,0.015,0.7,9.3,44,20.6,1.278822,36.817281,1,28,0,3,87,1,15.0
2474,2022-03-28 02:00:00,0.007,0.701,9.3,43,19.6,1.278822,36.817281,2,28,0,3,87,1,7.0
2475,2022-03-28 03:00:00,0.008,0.7,9.3,44,19.0,1.278822,36.817281,3,28,0,3,87,1,8.0
2476,2022-03-28 04:00:00,0.01,0.7,9.4,43,19.1,1.278822,36.817281,4,28,0,3,87,1,10.0
2477,2022-03-28 05:00:00,0.011,0.701,9.4,44,18.7,1.278822,36.817281,5,28,0,3,87,1,11.0
2478,2022-03-28 06:00:00,0.013,0.7,9.5,43,17.9,1.278822,36.817281,6,28,0,3,87,1,13.0
2479,2022-03-28 07:00:00,0.013,0.7,9.6,44,17.8,1.278822,36.817281,7,28,0,3,87,1,13.0
2480,2022-03-28 08:00:00,0.008,0.7,9.7,43,18.4,1.278822,36.817281,8,28,0,3,87,1,8.0
2481,2022-03-28 09:00:00,0.015,0.701,9.7,43,21.8,1.278822,36.817281,9,28,0,3,87,1,15.0
2482,2022-03-28 10:00:00,0.019,0.701,9.8,43,22.2,1.278822,36.817281,10,28,0,3,87,1,19.0
3062,2022-04-21 14:00:00,0.01,0.701,10.0,39,24.9,1.278822,36.817281,14,21,3,4,111,1,10.0
3063,2022-04-21 15:00:00,0.017,0.7,10.0,39,25.8,1.278822,36.817281,15,21,3,4,111,1,17.0
3064,2022-04-21 16:00:00,0.021,0.7,10.0,42,24.9,1.278822,36.817281,16,21,3,4,111,1,21.0
3067,2022-04-21 19:00:00,0.01,0.7,9.8,43,21.6,1.278822,36.817281,19,21,3,4,111,1,10.0
3068,2022-04-21 20:00:00,0.021,0.7,9.7,44,21.1,1.278822,36.817281,20,21,3,4,111,1,21.0
3069,2022-04-21 21:00:00,0.015,0.701,9.6,42,20.0,1.278822,36.817281,21,21,3,4,111,1,15.0
3070,2022-04-21 22:00:00,0.007,0.7,9.7,43,19.2,1.278822,36.817281,22,21,3,4,111,1,7.0
3071,2022-04-21 23:00:00,0.007,0.7,9.7,43,19.4,1.278822,36.817281,23,21,3,4,111,1,7.0
3072,2022-04-22 00:00:00,0.005,0.701,9.7,44,19.1,1.278822,36.817281,0,22,4,4,112,1,5.0
3073,2022-04-22 01:00:00,0.005,0.7,9.8,44,19.0,1.278822,36.817281,1,22,4,4,112,1,5.0
3074,2022-04-22 02:00:00,0.008,0.702,9.8,43,19.0,1.278822,36.817281,2,22,4,4,112,1,8.0
3075,2022-04-22 03:00:00,0.008,0.701,9.8,44,18.4,1.278822,36.817281,3,22,4,4,112,1,8.0
3078,2022-04-22 06:00:00,0.006,0.701,10.2,43,16.7,1.278822,36.817281,6,22,4,4,112,1,6.0
3079,2022-04-22 07:00:00,0.007,0.7,10.2,44,16.5,1.278822,36.817281,7,22,4,4,112,1,7.0
3080,2022-04-22 08:00:00,0.01,0.701,10.3,44,16.4,1.278822,36.817281,8,22,4,4,112,1,10.0
3081,2022-04-22 09:00:00,0.008,0.7,10.3,44,17.9,1.278822,36.817281,9,22,4,4,112,1,8.0
3082,2022-04-22 10:00:00,0.011,0.7,10.3,43,20.3,1.278822,36.817281,10,22,4,4,112,1,11.0
3083,2022-04-22 11:00:00,0.011,0.701,10.5,43,22.6,1.278822,36.817281,11,22,4,4,112,1,11.0
3084,2022-04-22 12:00:00,0.019,0.7,10.5,43,24.1,1.278822,36.817281,12,22,4,4,112,1,19.0
3085,2022-04-22 13:00:00,0.023,0.7,10.5,42,25.4,1.278822,36.817281,13,22,4,4,112,1,23.0
3086,2022-04-22 14:00:00,0.02,0.7,10.4,41,25.9,1.278822,36.817281,14,22,4,4,112,1,20.0
3089,2022-04-22 17:00:00,0.017,0.701,10.1,43,23.6,1.278822,36.817281,17,22,4,4,112,1,17.0
3090,2022-04-22 18:00:00,0.02,0.7,9.9,41,23.4,1.278822,36.817281,18,22,4,4,112,1,20.0
3091,2022-04-22 19:00:00,0.028,0.7,9.9,43,22.7,1.278822,36.817281,19,22,4,4,112,1,28.0
3092,2022-04-22 20:00:00,0.033,0.7,9.9,43,22.0,1.278822,36.817281,20,22,4,4,112,1,33.0
3093,2022-04-22 21:00:00,0.021,0.701,9.8,43,21.3,1.278822,36.817281,21,22,4,4,112,1,21.0
3094,2022-04-22 22:00:00,0.02,0.7,9.7,43,20.5,1.278822,36.817281,22,22,4,4,112,1,20.0
3097,2022-04-23 01:00:00,0.032,0.7,10.0,43,19.6,1.278822,36.817281,1,23,5,4,113,0,32.0
3098,2022-04-23 02:00:00,0.022,0.701,10.0,44,19.0,1.278822,36.817281,2,23,5,4,113,0,22.0
3099,2022-04-23 03:00:00,0.022,0.7,9.9,44,18.6,1.278822,36.817281,3,23,5,4,113,0,22.0
3100,2022-04-23 04:00:00,0.016,0.7,9.9,44,18.2,1.278822,36.817281,4,23,5,4,113,0,16.0
3101,2022-04-23 05:00:00,0.014,0.7,10.0,44,18.1,1.278822,36.817281,5,23,5,4,113,0,14.0
3102,2022-04-23 06:00:00,0.012,0.7,10.0,44,17.8,1.278822,36.817281,6,23,5,4,113,0,12.0
3105,2022-04-23 09:00:00,0.016,0.7,10.4,44,18.4,1.278822,36.817281,9,23,5,4,113,0,16.0
3106,2022-04-23 10:00:00,0.022,0.701,10.4,43,20.9,1.278822,36.817281,10,23,5,4,113,0,22.0
3107,2022-04-23 11:00:00,0.041,0.701,10.3,42,22.0,1.278822,36.817281,11,23,5,4,113,0,41.0
3108,2022-04-23 12:00:00,0.034,0.7,10.4,42,22.9,1.278822,36.817281,12,23,5,4,113,0,34.0
3109,2022-04-23 13:00:00,0.026,0.7,10.4,43,23.2,1.278822,36.817281,13,23,5,4,113,0,26.0
3110,2022-04-23 14:00:00,0.015,0.7,10.3,41,24.0,1.278822,36.817281,14,23,5,4,113,0,15.0
3112,2022-04-23 16:00:00,0.025,0.7,10.2,41,25.0,1.278822,36.817281,16,23,5,4,113,0,25.0
3113,2022-04-23 17:00:00,0.028,0.7,10.2,43,24.2,1.278822,36.817281,17,23,5,4,113,0,28.0
3114,2022-04-23 18:00:00,0.018,0.7,10.1,43,23.2,1.278822,36.817281,18,23,5,4,113,0,18.0
3115,2022-04-23 19:00:00,0.025,0.7,9.9,43,21.8,1.278822,36.817281,19,23,5,4,113,0,25.0
3116,2022-04-23 20:00:00,0.023,0.7,9.8,43,21.1,1.278822,36.817281,20,23,5,4,113,0,23.0
3117,2022-04-23 21:00:00,0.021,0.7,9.7,43,20.8,1.278822,36.817281,21,23,5,4,113,0,21.0
3118,2022-04-23 22:00:00,0.014,0.7,9.7,43,20.7,1.278822,36.817281,22,23,5,4,113,0,14.0
3121,2022-04-24 01:00:00,0.02,0.7,9.9,44,19.1,1.278822,36.817281,1,24,6,4,114,0,20.0
3122,2022-04-24 02:00:00,0.011,0.7,9.8,43,18.6,1.278822,36.817281,2,24,6,4,114,0,11.0
3123,2022-04-24 03:00:00,0.01,0.7,9.9,43,18.0,1.278822,36.817281,3,24,6,4,114,0,10.0
3124,2022-04-24 04:00:00,0.012,0.7,9.9,44,17.6,1.278822,36.817281,4,24,6,4,114,0,12.0
3125,2022-04-24 05:00:00,0.01,0.7,9.9,43,17.6,1.278822,36.817281,5,24,6,4,114,0,10.0
3128,2022-04-24 08:00:00,0.017,0.701,10.3,44,17.8,1.278822,36.817281,8,24,6,4,114,0,17.0
3129,2022-04-24 09:00:00,0.012,0.701,10.2,44,18.8,1.278822,36.817281,9,24,6,4,114,0,12.0
3130,2022-04-24 10:00:00,0.021,0.701,10.2,44,19.7,1.278822,36.817281,10,24,6,4,114,0,21.0
3131,2022-04-24 11:00:00,0.027,0.701,10.2,44,20.3,1.278822,36.817281,11,24,6,4,114,0,27.0
3132,2022-04-24 12:00:00,0.021,0.701,10.2,43,21.6,1.278822,36.817281,12,24,6,4,114,0,21.0
3133,2022-04-24 13:00:00,0.022,0.688,10.3,43,22.8,1.278822,36.817281,13,24,6,4,114,0,22.0
3136,2022-04-24 16:00:00,0.025,0.701,10.4,42,24.7,1.278822,36.817281,16,24,6,4,114,0,25.0
3137,2022-04-24 17:00:00,0.035,0.7,10.2,42,24.4,1.278822,36.817281,17,24,6,4,114,0,35.0
3138,2022-04-24 18:00:00,0.025,0.7,10.0,42,23.0,1.278822,36.817281,18,24,6,4,114,0,25.0
3139,2022-04-24 19:00:00,0.028,0.7,10.0,43,21.5,1.278822,36.817281,19,24,6,4,114,0,28.0
3140,2022-04-24 20:00:00,0.03,0.7,10.0,43,21.1,1.278822,36.817281,20,24,6,4,114,0,30.0
3141,2022-04-24 21:00:00,0.023,0.701,9.9,42,20.6,1.278822,36.817281,21,24,6,4,114,0,23.0
3144,2022-04-25 00:00:00,0.025,0.701,10.0,44,19.5,1.278822,36.817281,0,25,0,4,115,1,25.0
3145,2022-04-25 01:00:00,-0.015,0.701,9.9,44,19.0,1.278822,36.817281,1,25,0,4,115,1,-15.0
3146,2022-04-25 02:00:00,0.021,0.7,10.0,44,19.3,1.278822,36.817281,2,25,0,4,115,1,21.0
3147,2022-04-25 03:00:00,0.018,0.7,10.2,44,19.3,1.278822,36.817281,3,25,0,4,115,1,18.0
3148,2022-04-25 04:00:00,0.018,0.7,10.2,44,18.9,1.278822,36.817281,4,25,0,4,115,1,18.0
3149,2022-04-25 05:00:00,0.032,0.701,10.2,44,18.1,1.278822,36.817281,5,25,0,4,115,1,32.0
3152,2022-04-25 08:00:00,0.02,0.701,10.6,46,18.8,1.278822,36.817281,8,25,0,4,115,1,20.0
3153,2022-04-25 09:00:00,-0.015,0.7,10.5,45,21.4,1.278822,36.817281,9,25,0,4,115,1,-15.0
3154,2022-04-25 10:00:00,0.022,0.701,10.3,42,22.2,1.278822,36.817281,10,25,0,4,115,1,22.0
3155,2022-04-25 11:00:00,0.038,0.7,10.5,42,23.2,1.278822,36.817281,11,25,0,4,115,1,38.0
3156,2022-04-25 12:00:00,0.029,0.7,10.6,43,24.1,1.278822,36.817281,12,25,0,4,115,1,29.0
3157,2022-04-25 13:00:00,0.023,0.701,10.6,40,25.3,1.278822,36.817281,13,25,0,4,115,1,23.0
3158,2022-04-25 14:00:00,0.015,0.701,10.6,39,26.0,1.278822,36.817281,14,25,0,4,115,1,15.0
3159,2022-04-25 15:00:00,0.014,0.7,10.4,41,26.3,1.278822,36.817281,15,25,0,4,115,1,14.0
3161,2022-04-25 17:00:00,0.021,0.7,10.0,39,26.0,1.278822,36.817281,17,25,0,4,115,1,21.0
3162,2022-04-25 18:00:00,0.021,0.7,9.8,40,24.8,1.278822,36.817281,18,25,0,4,115,1,21.0
3163,2022-04-25 19:00:00,0.029,0.7,9.7,42,23.1,1.278822,36.817281,19,25,0,4,115,1,29.0
3164,2022-04-25 20:00:00,0.025,0.7,9.7,43,22.3,1.278822,36.817281,20,25,0,4,115,1,25.0
3165,2022-04-25 21:00:00,0.02,0.7,9.7,43,21.4,1.278822,36.817281,21,25,0,4,115,1,20.0
3168,2022-04-26 00:00:00,-0.015,0.701,9.6,43,19.8,1.278822,36.817281,0,26,1,4,116,1,-15.0
3169,2022-04-26 01:00:00,0.034,0.7,9.7,44,19.5,1.278822,36.817281,1,26,1,4,116,1,34.0
3170,2022-04-26 02:00:00,0.027,0.7,9.7,44,19.4,1.278822,36.817281,2,26,1,4,116,1,27.0
3171,2022-04-26 03:00:00,0.034,0.7,9.8,43,18.6,1.278822,36.817281,3,26,1,4,116,1,34.0
3175,2022-04-26 07:00:00,0.012,0.701,10.0,44,18.5,1.278822,36.817281,7,26,1,4,116,1,12.0
3176,2022-04-26 08:00:00,0.025,0.7,10.0,44,19.4,1.278822,36.817281,8,26,1,4,116,1,25.0
3177,2022-04-26 09:00:00,0.046,0.701,10.0,44,19.9,1.278822,36.817281,9,26,1,4,116,1,46.0
3178,2022-04-26 10:00:00,0.033,0.7,10.0,42,21.8,1.278822,36.817281,10,26,1,4,116,1,33.0
3179,2022-04-26 11:00:00,0.027,0.701,10.2,44,23.9,1.278822,36.817281,11,26,1,4,116,1,27.0
3180,2022-04-26 12:00:00,0.02,0.701,10.3,43,25.6,1.278822,36.817281,12,26,1,4,116,1,20.0
3181,2022-04-26 13:00:00,0.002,0.7,10.4,43,26.8,1.278822,36.817281,13,26,1,4,116,1,2.0
3182,2022-04-26 14:00:00,0.039,0.7,10.0,38,27.6,1.278822,36.817281,14,26,1,4,116,1,39.0
3183,2022-04-26 15:00:00,0.01,0.7,10.0,39,28.4,1.278822,36.817281,15,26,1,4,116,1,10.0
3185,2022-04-26 17:00:00,-0.015,0.701,9.6,40,26.3,1.278822,36.817281,17,26,1,4,116,1,-15.0
3186,2022-04-26 18:00:00,-0.015,0.7,9.6,43,25.5,1.278822,36.817281,18,26,1,4,116,1,-15.0
3187,2022-04-26 19:00:00,-0.015,0.7,9.4,44,23.7,1.278822,36.817281,19,26,1,4,116,1,-15.0
3188,2022-04-26 20:00:00,-0.015,0.7,9.3,44,22.9,1.278822,36.817281,20,26,1,4,116,1,-15.0
3189,2022-04-26 21:00:00,-0.015,0.702,9.0,42,22.4,1.278822,36.817281,21,26,1,4,116,1,-15.0
3190,2022-04-26 22:00:00,-0.015,0.701,9.1,43,21.5,1.278822,36.817281,22,26,1,4,116,1,-15.0
3191,2022-04-26 23:00:00,-0.015,0.701,9.2,44,19.5,1.278822,36.817281,23,26,1,4,116,1,-15.0
3193,2022-04-27 01:00:00,-0.015,0.7,9.3,44,19.6,1.278822,36.817281,1,27,2,4,117,1,-15.0
3194,2022-04-27 02:00:00,-0.015,0.7,9.4,45,19.2,1.278822,36.817281,2,27,2,4,117,1,-15.0
3195,2022-04-27 03:00:00,0.108,0.702,9.1,44,19.0,1.278822,36.817281,3,27,2,4,117,1,108.0
3196,2022-04-27 04:00:00,-0.015,0.701,9.2,44,18.9,1.278822,36.817281,4,27,2,4,117,1,-15.0
3522,2022-05-10 18:00:00,0.016,0.7,8.7,33,26.1,1.278822,36.817281,18,10,1,5,130,1,16.0
3523,2022-05-10 19:00:00,0.027,0.7,8.7,35,24.3,1.278822,36.817281,19,10,1,5,130,1,27.0
3524,2022-05-10 20:00:00,0.037,0.701,8.6,36,23.0,1.278822,36.817281,20,10,1,5,130,1,37.0
3525,2022-05-10 21:00:00,0.031,0.7,8.6,37,22.4,1.278822,36.817281,21,10,1,5,130,1,31.0
3526,2022-05-10 22:00:00,0.024,0.7,8.5,38,22.0,1.278822,36.817281,22,10,1,5,130,1,24.0
3527,2022-05-10 23:00:00,0.024,0.7,8.6,38,21.2,1.278822,36.817281,23,10,1,5,130,1,24.0
3528,2022-05-11 00:00:00,0.01,0.7,8.6,38,20.4,1.278822,36.817281,0,11,2,5,131,1,10.0
3529,2022-05-11 01:00:00,0.016,0.7,8.7,38,20.0,1.278822,36.817281,1,11,2,5,131,1,16.0
3530,2022-05-11 02:00:00,0.009,0.7,8.8,39,19.4,1.278822,36.817281,2,11,2,5,131,1,9.0
3531,2022-05-11 03:00:00,0.007,0.7,8.8,39,18.5,1.278822,36.817281,3,11,2,5,131,1,7.0
