,Time,Conc (mg/m3),Qtot (m3),WS (MPS),RH (%),AT (C),hour,day,day_of_week,month,day_of_year,weekday_weekend
941,2022-01-22 21:00:00,0.024,0.7,9.8,42,20.9,21,22,5,1,22,0
942,2022-01-22 22:00:00,0.013,0.7,9.8,42,20.5,22,22,5,1,22,0
943,2022-01-22 23:00:00,0.014,0.7,9.8,43,19.9,23,22,5,1,22,0
944,2022-01-23 00:00:00,0.016,0.7,9.8,42,19.6,0,23,6,1,23,0
945,2022-01-23 01:00:00,0.013,0.7,9.9,38,19.2,1,23,6,1,23,0
946,2022-01-23 02:00:00,0.012,0.7,9.9,36,19.0,2,23,6,1,23,0
947,2022-01-23 03:00:00,0.011,0.7,10.0,36,18.6,3,23,6,1,23,0
948,2022-01-23 04:00:00,0.013,0.7,10.1,36,17.7,4,23,6,1,23,0
949,2022-01-23 05:00:00,0.011,0.7,10.2,35,17.3,5,23,6,1,23,0
950,2022-01-23 06:00:00,0.008,0.7,10.3,35,16.7,6,23,6,1,23,0
951,2022-01-23 07:00:00,0.011,0.7,10.4,36,16.4,7,23,6,1,23,0
952,2022-01-23 08:00:00,0.019,0.7,10.5,37,16.9,8,23,6,1,23,0
953,2022-01-23 09:00:00,0.017,0.701,10.6,36,20.4,9,23,6,1,23,0
954,2022-01-23 10:00:00,0.015,0.701,10.6,34,22.2,10,23,6,1,23,0
955,2022-01-23 11:00:00,0.018,0.7,10.6,33,23.4,11,23,6,1,23,0
956,2022-01-23 12:00:00,0.015,0.7,10.7,32,25.1,12,23,6,1,23,0
957,2022-01-23 13:00:00,0.016,0.7,10.7,31,25.9,13,23,6,1,23,0
958,2022-01-23 14:00:00,0.014,0.7,10.6,31,26.9,14,23,6,1,23,0
959,2022-01-23 15:00:00,0.01,0.7,10.5,31,28.2,15,23,6,1,23,0
960,2022-01-23 16:00:00,0.016,0.701,10.3,32,27.0,16,23,6,1,23,0
961,2022-01-23 17:00:00,0.016,0.7,10.1,33,25.5,17,23,6,1,23,0
962,2022-01-23 18:00:00,0.014,0.7,9.9,36,25.0,18,23,6,1,23,0
963,2022-01-23 19:00:00,0.018,0.7,9.8,36,23.5,19,23,6,1,23,0
964,2022-01-23 20:00:00,0.021,0.7,9.7,36,22.2,20,23,6,1,23,0
965,2022-01-23 21:00:00,0.019,0.7,9.6,37,21.3,21,23,6,1,23,0
966,2022-01-23 22:00:00,0.024,0.7,9.5,38,20.7,22,23,6,1,23,0
967,2022-01-23 23:00:00,0.015,0.7,9.5,40,20.0,23,23,6,1,23,0
968,2022-01-24 00:00:00,0.02,0.7,9.5,41,19.6,0,24,0,1,24,1
969,2022-01-24 01:00:00,0.018,0.7,9.6,42,19.2,1,24,0,1,24,1
970,2022-01-24 02:00:00,0.016,0.7,9.6,42,18.8,2,24,0,1,24,1
971,2022-01-24 03:00:00,0.014,0.7,9.7,42,18.7,3,24,0,1,24,1
972,2022-01-24 04:00:00,0.017,0.7,9.7,42,18.3,4,24,0,1,24,1
973,2022-01-24 05:00:00,0.017,0.7,9.8,42,18.0,5,24,0,1,24,1
974,2022-01-24 06:00:00,0.02,0.7,9.9,41,17.7,6,24,0,1,24,1
975,2022-01-24 07:00:00,0.028,0.7,10.0,41,17.7,7,24,0,1,24,1
976,2022-01-24 08:00:00,0.031,0.7,10.1,41,18.9,8,24,0,1,24,1
977,2022-01-24 09:00:00,0.024,0.7,10.2,40,21.5,9,24,0,1,24,1
978,2022-01-24 10:00:00,0.025,0.7,10.2,35,23.1,10,24,0,1,24,1
979,2022-01-24 11:00:00,0.021,0.701,10.2,33,24.6,11,24,0,1,24,1
980,2022-01-24 12:00:00,0.02,0.701,10.2,31,25.9,12,24,0,1,24,1
981,2022-01-24 13:00:00,0.016,0.7,9.4,31,26.6,13,24,0,1,24,1
982,2022-01-24 14:00:00,0.015,0.701,8.9,31,27.1,14,24,0,1,24,1
983,2022-01-24 15:00:00,0.022,0.7,8.6,31,28.0,15,24,0,1,24,1
984,2022-01-24 16:00:00,0.022,0.7,8.2,29,26.4,16,24,0,1,24,1
985,2022-01-24 17:00:00,0.022,0.7,7.9,29,25.5,17,24,0,1,24,1
986,2022-01-24 18:00:00,0.029,0.7,7.6,29,24.7,18,24,0,1,24,1
987,2022-01-24 19:00:00,0.028,0.7,7.4,28,23.1,19,24,0,1,24,1
988,2022-01-24 20:00:00,0.025,0.7,7.2,28,21.9,20,24,0,1,24,1
989,2022-01-24 21:00:00,0.029,0.7,7.1,29,21.0,21,24,0,1,24,1
990,2022-01-24 22:00:00,0.024,0.7,7.0,31,20.3,22,24,0,1,24,1
991,2022-01-24 23:00:00,0.022,0.7,6.9,31,19.8,23,24,0,1,24,1
992,2022-01-25 00:00:00,0.021,0.7,6.9,31,19.4,0,25,1,1,25,1
993,2022-01-25 01:00:00,0.023,0.701,6.9,31,19.3,1,25,1,1,25,1
994,2022-01-25 02:00:00,0.019,0.7,6.9,30,19.1,2,25,1,1,25,1
995,2022-01-25 03:00:00,0.02,0.701,7.0,31,18.8,3,25,1,1,25,1
996,2022-01-25 04:00:00,0.02,0.7,7.0,31,18.5,4,25,1,1,25,1
997,2022-01-25 05:00:00,0.019,0.7,7.1,31,18.2,5,25,1,1,25,1
998,2022-01-25 06:00:00,0.022,0.7,7.2,31,17.3,6,25,1,1,25,1
999,2022-01-25 07:00:00,0.07,0.7,7.2,30,17.3,7,25,1,1,25,1
1000,2022-01-25 08:00:00,0.027,0.7,7.3,29,18.7,8,25,1,1,25,1
1001,2022-01-25 09:00:00,0.029,0.701,7.4,27,20.9,9,25,1,1,25,1
1002,2022-01-25 10:00:00,0.029,0.7,7.5,27,22.1,10,25,1,1,25,1
1003,2022-01-25 11:00:00,0.036,0.7,7.5,28,23.3,11,25,1,1,25,1
1004,2022-01-25 12:00:00,0.032,0.7,7.5,27,24.7,12,25,1,1,25,1
1005,2022-01-25 13:00:00,0.029,0.701,7.5,26,25.9,13,25,1,1,25,1
1006,2022-01-25 14:00:00,0.024,0.701,7.4,26,27.1,14,25,1,1,25,1
1007,2022-01-25 15:00:00,0.027,0.701,7.3,25,27.6,15,25,1,1,25,1
1008,2022-01-25 16:00:00,0.026,0.701,7.1,26,27.3,16,25,1,1,25,1
1009,2022-01-25 17:00:00,0.03,0.7,6.9,27,25.7,17,25,1,1,25,1
1010,2022-01-25 18:00:00,0.03,0.7,6.7,26,24.7,18,25,1,1,25,1
1011,2022-01-25 19:00:00,0.034,0.7,6.5,25,23.3,19,25,1,1,25,1
1012,2022-01-25 20:00:00,0.036,0.7,6.4,26,22.4,20,25,1,1,25,1
1013,2022-01-25 21:00:00,0.034,0.7,6.3,26,21.6,21,25,1,1,25,1
1014,2022-01-25 22:00:00,0.029,0.7,6.2,25,21.2,22,25,1,1,25,1
1015,2022-01-25 23:00:00,0.029,0.701,6.2,25,20.5,23,25,1,1,25,1
1016,2022-01-26 00:00:00,0.022,0.7,6.2,24,19.7,0,26,2,1,26,1
1017,2022-01-26 01:00:00,0.022,0.7,6.2,24,19.1,1,26,2,1,26,1
1018,2022-01-26 02:00:00,0.021,0.7,6.3,24,18.6,2,26,2,1,26,1
1019,2022-01-26 03:00:00,0.023,0.7,6.4,25,17.7,3,26,2,1,26,1
1020,2022-01-26 04:00:00,0.026,0.7,6.4,26,16.8,4,26,2,1,26,1
1021,2022-01-26 05:00:00,0.024,0.7,6.5,26,16.4,5,26,2,1,26,1
1022,2022-01-26 06:00:00,0.025,0.7,6.6,26,16.0,6,26,2,1,26,1
1023,2022-01-26 07:00:00,0.032,0.7,6.7,26,15.9,7,26,2,1,26,1
1024,2022-01-26 08:00:00,0.038,0.7,6.9,26,18.0,8,26,2,1,26,1
1025,2022-01-26 09:00:00,0.032,0.7,7.0,26,20.2,9,26,2,1,26,1
1026,2022-01-26 10:00:00,0.031,0.701,7.1,26,21.6,10,26,2,1,26,1
1027,2022-01-26 11:00:00,0.033,0.7,7.2,25,23.0,11,26,2,1,26,1
1028,2022-01-26 12:00:00,0.034,0.701,7.2,25,24.4,12,26,2,1,26,1
1029,2022-01-26 13:00:00,0.029,0.701,7.2,25,25.6,13,26,2,1,26,1
1030,2022-01-26 14:00:00,0.026,0.7,7.2,22,26.8,14,26,2,1,26,1
1031,2022-01-26 15:00:00,0.023,0.7,7.0,21,27.6,15,26,2,1,26,1
1032,2022-01-26 16:00:00,0.021,0.7,6.9,21,28.4,16,26,2,1,26,1
1033,2022-01-26 17:00:00,0.026,0.7,6.7,21,26.4,17,26,2,1,26,1
1034,2022-01-26 18:00:00,0.028,0.7,6.6,22,25.5,18,26,2,1,26,1
1035,2022-01-26 19:00:00,0.032,0.7,6.4,21,24.1,19,26,2,1,26,1
1036,2022-01-26 20:00:00,0.034,0.7,6.2,21,22.6,20,26,2,1,26,1
1037,2022-01-26 21:00:00,0.033,0.7,6.2,22,21.0,21,26,2,1,26,1
1038,2022-01-26 22:00:00,0.031,0.7,6.1,24,19.6,22,26,2,1,26,1
1039,2022-01-26 23:00:00,0.025,0.7,6.1,25,18.9,23,26,2,1,26,1
1040,2022-01-27 00:00:00,0.026,0.7,6.1,25,18.6,0,27,3,1,27,1
1041,2022-01-27 01:00:00,0.021,0.7,6.2,26,18.0,1,27,3,1,27,1
1042,2022-01-27 02:00:00,0.02,0.7,6.2,26,17.5,2,27,3,1,27,1
1043,2022-01-27 03:00:00,0.021,0.7,6.3,26,17.1,3,27,3,1,27,1
1044,2022-01-27 04:00:00,0.023,0.7,6.4,26,17.0,4,27,3,1,27,1
1045,2022-01-27 05:00:00,0.021,0.7,6.5,26,16.7,5,27,3,1,27,1
1046,2022-01-27 06:00:00,0.018,0.701,6.7,27,16.5,6,27,3,1,27,1
1047,2022-01-27 07:00:00,0.023,0.7,6.8,27,16.5,7,27,3,1,27,1
1048,2022-01-27 08:00:00,0.028,0.7,6.9,27,17.9,8,27,3,1,27,1
1049,2022-01-27 09:00:00,0.024,0.7,7.0,27,20.6,9,27,3,1,27,1
1050,2022-01-27 10:00:00,0.024,0.701,7.1,27,22.1,10,27,3,1,27,1
1051,2022-01-27 11:00:00,0.027,0.7,7.2,27,23.7,11,27,3,1,27,1
1052,2022-01-27 12:00:00,0.027,0.701,7.3,26,25.4,12,27,3,1,27,1
1053,2022-01-27 13:00:00,0.028,0.7,7.3,25,27.1,13,27,3,1,27,1
1054,2022-01-27 14:00:00,0.042,0.701,7.2,23,27.7,14,27,3,1,27,1
1055,2022-01-27 15:00:00,0.026,0.7,7.1,23,28.0,15,27,3,1,27,1
1056,2022-01-27 16:00:00,0.022,0.7,6.9,23,27.8,16,27,3,1,27,1
1057,2022-01-27 17:00:00,0.023,0.7,6.7,23,26.2,17,27,3,1,27,1
1058,2022-01-27 18:00:00,0.027,0.7,6.5,24,25.0,18,27,3,1,27,1
1059,2022-01-27 19:00:00,0.026,0.7,6.4,25,23.4,19,27,3,1,27,1
1060,2022-01-27 20:00:00,0.025,0.7,6.2,25,21.9,20,27,3,1,27,1
1061,2022-01-27 21:00:00,0.019,0.7,6.1,26,20.4,21,27,3,1,27,1
1062,2022-01-27 22:00:00,0.025,0.7,6.1,26,19.4,22,27,3,1,27,1
1063,2022-01-27 23:00:00,0.022,0.7,6.1,27,18.8,23,27,3,1,27,1
1064,2022-01-28 00:00:00,0.017,0.7,6.1,28,18.6,0,28,4,1,28,1
1065,2022-01-28 01:00:00,0.018,0.701,6.1,28,18.3,1,28,4,1,28,1
1066,2022-01-28 02:00:00,0.015,0.7,6.2,28,18.0,2,28,4,1,28,1
1067,2022-01-28 03:00:00,0.017,0.7,6.3,28,17.8,3,28,4,1,28,1
1068,2022-01-28 04:00:00,0.015,0.7,6.4,28,17.7,4,28,4,1,28,1
1069,2022-01-28 05:00:00,0.02,0.701,6.5,29,17.6,5,28,4,1,28,1
1070,2022-01-28 06:00:00,0.02,0.7,6.6,29,17.0,6,28,4,1,28,1
1071,2022-01-28 07:00:00,0.024,0.7,6.7,29,16.7,7,28,4,1,28,1
1072,2022-01-28 08:00:00,0.035,0.7,6.8,29,18.1,8,28,4,1,28,1
1073,2022-01-28 09:00:00,0.032,0.7,6.9,27,21.7,9,28,4,1,28,1
1074,2022-01-28 10:00:00,0.023,0.7,7.0,25,24.4,10,28,4,1,28,1
1075,2022-01-28 11:00:00,0.019,0.7,7.1,24,27.0,11,28,4,1,28,1
1076,2022-01-28 12:00:00,0.03,0.7,7.1,23,27.7,12,28,4,1,28,1
1077,2022-01-28 13:00:00,0.025,0.7,7.1,23,28.5,13,28,4,1,28,1
1078,2022-01-28 14:00:00,0.027,0.7,7.0,22,29.5,14,28,4,1,28,1
1079,2022-01-28 15:00:00,0.021,0.7,6.9,21,29.9,15,28,4,1,28,1
1080,2022-01-28 16:00:00,0.019,0.7,6.7,20,30.3,16,28,4,1,28,1
1081,2022-01-28 17:00:00,0.024,0.7,6.5,22,28.3,17,28,4,1,28,1
1082,2022-01-28 18:00:00,0.025,0.7,6.3,21,27.2,18,28,4,1,28,1
1083,2022-01-28 19:00:00,0.027,0.7,6.1,19,25.7,19,28,4,1,28,1
1084,2022-01-28 20:00:00,0.025,0.7,5.9,19,24.0,20,28,4,1,28,1
1085,2022-01-28 21:00:00,0.026,0.7,5.8,21,22.5,21,28,4,1,28,1
1086,2022-01-28 22:00:00,0.019,0.7,5.8,23,21.2,22,28,4,1,28,1
1087,2022-01-28 23:00:00,0.022,0.7,5.7,25,20.5,23,28,4,1,28,1
1088,2022-01-29 00:00:00,0.019,0.7,5.8,26,20.2,0,29,5,1,29,0
1089,2022-01-29 01:00:00,0.022,0.7,5.8,26,19.7,1,29,5,1,29,0
1090,2022-01-29 02:00:00,0.017,0.7,5.8,27,19.4,2,29,5,1,29,0
1091,2022-01-29 03:00:00,0.014,0.7,5.9,27,19.2,3,29,5,1,29,0
1092,2022-01-29 04:00:00,0.013,0.7,5.9,28,18.9,4,29,5,1,29,0
1093,2022-01-29 05:00:00,0.014,0.702,6.0,29,18.6,5,29,5,1,29,0
1094,2022-01-29 06:00:00,0.014,0.7,6.1,29,18.2,6,29,5,1,29,0
1095,2022-01-29 07:00:00,0.016,0.7,6.2,29,17.9,7,29,5,1,29,0
1096,2022-01-29 08:00:00,0.027,0.7,6.3,29,18.4,8,29,5,1,29,0
1097,2022-01-29 09:00:00,0.038,0.7,6.4,29,21.3,9,29,5,1,29,0
1098,2022-01-29 10:00:00,0.036,0.701,6.5,29,22.5,10,29,5,1,29,0
1099,2022-01-29 11:00:00,0.023,0.7,6.6,29,24.0,11,29,5,1,29,0
1100,2022-01-29 12:00:00,0.021,0.7,6.6,27,26.0,12,29,5,1,29,0
1101,2022-01-29 13:00:00,0.025,0.7,6.6,24,26.5,13,29,5,1,29,0
1102,2022-01-29 14:00:00,0.02,0.7,6.6,22,27.6,14,29,5,1,29,0
1103,2022-01-29 15:00:00,0.017,0.7,6.5,23,28.0,15,29,5,1,29,0
1104,2022-01-29 16:00:00,0.017,0.701,6.3,21,27.9,16,29,5,1,29,0
1105,2022-01-29 17:00:00,0.019,0.7,6.1,22,26.3,17,29,5,1,29,0
1106,2022-01-29 18:00:00,0.017,0.7,6.0,23,24.8,18,29,5,1,29,0
1107,2022-01-29 19:00:00,0.018,0.7,5.9,26,23.0,19,29,5,1,29,0
1108,2022-01-29 20:00:00,0.016,0.7,5.8,27,21.4,20,29,5,1,29,0
1109,2022-01-29 21:00:00,0.019,0.7,5.7,28,20.4,21,29,5,1,29,0
1110,2022-01-29 22:00:00,0.013,0.7,5.7,28,19.6,22,29,5,1,29,0
1111,2022-01-29 23:00:00,0.011,0.7,5.7,28,19.0,23,29,5,1,29,0
1112,2022-01-30 00:00:00,0.01,0.7,5.7,27,18.5,0,30,6,1,30,0
1113,2022-01-30 01:00:00,0.015,0.701,5.8,27,18.3,1,30,6,1,30,0
1114,2022-01-30 02:00:00,0.011,0.7,5.8,27,18.3,2,30,6,1,30,0
1115,2022-01-30 03:00:00,0.011,0.7,5.9,27,18.4,3,30,6,1,30,0
1116,2022-01-30 04:00:00,0.008,0.702,6.0,28,18.3,4,30,6,1,30,0
1117,2022-01-30 05:00:00,0.01,0.702,6.1,28,18.0,5,30,6,1,30,0
1118,2022-01-30 06:00:00,0.01,0.7,6.2,29,17.5,6,30,6,1,30,0
1119,2022-01-30 07:00:00,0.01,0.7,6.3,29,17.2,7,30,6,1,30,0
1120,2022-01-30 08:00:00,0.013,0.702,6.4,29,18.1,8,30,6,1,30,0
1121,2022-01-30 09:00:00,0.015,0.7,6.5,29,19.8,9,30,6,1,30,0
1122,2022-01-30 10:00:00,0.016,0.701,6.6,29,21.6,10,30,6,1,30,0
1123,2022-01-30 11:00:00,0.01,0.701,6.7,27,23.5,11,30,6,1,30,0
1124,2022-01-30 12:00:00,0.017,0.701,6.7,26,25.1,12,30,6,1,30,0
1125,2022-01-30 13:00:00,0.02,0.701,6.7,24,26.4,13,30,6,1,30,0
1126,2022-01-30 14:00:00,0.013,0.701,6.7,23,27.3,14,30,6,1,30,0
1127,2022-01-30 15:00:00,0.018,0.7,6.6,23,27.9,15,30,6,1,30,0
1128,2022-01-30 16:00:00,0.016,0.701,6.4,24,27.9,16,30,6,1,30,0
1129,2022-01-30 17:00:00,0.016,0.7,6.2,23,26.1,17,30,6,1,30,0
1130,2022-01-30 18:00:00,0.017,0.7,6.1,23,25.5,18,30,6,1,30,0
1131,2022-01-30 19:00:00,0.016,0.701,6.0,24,24.0,19,30,6,1,30,0
1132,2022-01-30 20:00:00,0.014,0.7,5.9,24,22.9,20,30,6,1,30,0
1133,2022-01-30 21:00:00,0.016,0.7,5.8,25,21.8,21,30,6,1,30,0
1134,2022-01-30 22:00:00,0.016,0.7,5.8,26,21.1,22,30,6,1,30,0
1135,2022-01-30 23:00:00,0.013,0.7,5.7,26,20.6,23,30,6,1,30,0
1136,2022-01-31 00:00:00,0.01,0.7,5.7,26,20.2,0,31,0,1,31,1
1137,2022-01-31 01:00:00,0.008,0.701,5.7,25,19.9,1,31,0,1,31,1
1138,2022-01-31 02:00:00,0.011,0.7,5.8,26,19.6,2,31,0,1,31,1
1139,2022-01-31 03:00:00,0.009,0.7,5.8,27,19.3,3,31,0,1,31,1
1140,2022-01-31 04:00:00,0.007,0.7,5.9,27,19.1,4,31,0,1,31,1
1141,2022-01-31 05:00:00,0.008,0.702,6.0,28,18.9,5,31,0,1,31,1
1142,2022-01-31 06:00:00,0.008,0.7,6.1,28,18.6,6,31,0,1,31,1
1143,2022-01-31 07:00:00,0.015,0.7,6.1,28,18.3,7,31,0,1,31,1
1144,2022-01-31 08:00:00,0.017,0.7,6.2,27,19.4,8,31,0,1,31,1
1145,2022-01-31 09:00:00,0.015,0.7,6.3,27,21.2,9,31,0,1,31,1
1146,2022-01-31 10:00:00,0.015,0.7,6.4,27,22.6,10,31,0,1,31,1
1147,2022-01-31 11:00:00,0.019,0.701,6.4,27,24.1,11,31,0,1,31,1
1148,2022-01-31 12:00:00,0.022,0.7,6.5,25,25.6,12,31,0,1,31,1
1149,2022-01-31 13:00:00,0.017,0.7,6.5,24,26.5,13,31,0,1,31,1
1150,2022-01-31 14:00:00,0.015,0.701,6.4,24,27.9,14,31,0,1,31,1
1151,2022-01-31 15:00:00,0.018,0.7,6.3,23,27.8,15,31,0,1,31,1
1152,2022-01-31 16:00:00,0.019,0.7,6.2,21,27.7,16,31,0,1,31,1
1153,2022-01-31 17:00:00,0.02,0.7,6.0,21,26.1,17,31,0,1,31,1
1154,2022-01-31 18:00:00,0.016,0.7,5.9,25,22.0,18,31,0,1,31,1
1155,2022-01-31 19:00:00,0.026,0.7,5.8,27,20.5,19,31,0,1,31,1
1156,2022-01-31 20:00:00,0.022,0.7,5.7,27,20.1,20,31,0,1,31,1
1157,2022-01-31 21:00:00,0.035,0.7,5.6,28,20.0,21,31,0,1,31,1
1158,2022-01-31 22:00:00,0.034,0.7,5.6,26,20.8,22,31,0,1,31,1
1159,2022-01-31 23:00:00,0.018,0.7,5.6,25,20.6,23,31,0,1,31,1
1160,2022-02-01 00:00:00,0.013,0.7,5.6,25,20.4,0,1,1,2,32,1
1161,2022-02-01 01:00:00,0.01,0.7,5.7,26,20.1,1,1,1,2,32,1
1162,2022-02-01 02:00:00,0.017,0.701,5.7,26,19.4,2,1,1,2,32,1
1163,2022-02-01 03:00:00,0.012,0.701,5.8,26,19.2,3,1,1,2,32,1
1164,2022-02-01 04:00:00,0.01,0.7,5.9,26,19.1,4,1,1,2,32,1
1165,2022-02-01 05:00:00,0.013,0.7,5.9,27,18.9,5,1,1,2,32,1
1166,2022-02-01 06:00:00,0.016,0.7,6.0,27,18.6,6,1,1,2,32,1
1167,2022-02-01 07:00:00,0.018,0.7,6.1,27,18.4,7,1,1,2,32,1
1168,2022-02-01 08:00:00,0.017,0.7,6.2,27,19.0,8,1,1,2,32,1
1169,2022-02-01 09:00:00,0.018,0.7,6.3,28,20.7,9,1,1,2,32,1
1170,2022-02-01 10:00:00,0.015,0.7,6.4,27,22.4,10,1,1,2,32,1
1171,2022-02-01 11:00:00,0.02,0.7,6.4,27,24.5,11,1,1,2,32,1
1172,2022-02-01 12:00:00,0.02,0.701,6.5,26,26.0,12,1,1,2,32,1
1173,2022-02-01 13:00:00,0.023,0.701,6.5,25,26.3,13,1,1,2,32,1
1174,2022-02-01 14:00:00,0.018,0.701,6.4,25,27.8,14,1,1,2,32,1
1175,2022-02-01 15:00:00,0.02,0.701,6.3,24,28.7,15,1,1,2,32,1
1176,2022-02-01 16:00:00,0.017,0.7,6.2,24,27.1,16,1,1,2,32,1
1177,2022-02-01 17:00:00,0.019,0.7,6.1,24,26.8,17,1,1,2,32,1
1178,2022-02-01 18:00:00,0.026,0.7,5.9,24,26.2,18,1,1,2,32,1
1179,2022-02-01 19:00:00,0.025,0.701,5.8,24,25.1,19,1,1,2,32,1
1180,2022-02-01 20:00:00,0.024,0.7,5.7,25,24.1,20,1,1,2,32,1
1181,2022-02-01 21:00:00,0.024,0.7,5.6,25,23.2,21,1,1,2,32,1
1182,2022-02-01 22:00:00,0.019,0.7,5.6,25,22.5,22,1,1,2,32,1
1183,2022-02-01 23:00:00,0.016,0.7,5.6,26,21.7,23,1,1,2,32,1
1184,2022-02-02 00:00:00,0.013,0.7,5.6,26,21.1,0,2,2,2,33,1
1185,2022-02-02 01:00:00,0.012,0.7,5.6,27,20.1,1,2,2,2,33,1
1186,2022-02-02 02:00:00,0.014,0.702,5.6,28,19.2,2,2,2,2,33,1
1187,2022-02-02 03:00:00,0.01,0.702,5.7,27,19.7,3,2,2,2,33,1
1188,2022-02-02 04:00:00,0.01,0.702,5.8,28,18.7,4,2,2,2,33,1
1189,2022-02-02 05:00:00,0.01,0.7,5.8,29,18.9,5,2,2,2,33,1
1190,2022-02-02 06:00:00,0.011,0.7,5.9,29,18.6,6,2,2,2,33,1
1191,2022-02-02 07:00:00,0.011,0.7,6.0,30,18.0,7,2,2,2,33,1
1192,2022-02-02 08:00:00,0.017,0.7,6.1,29,19.0,8,2,2,2,33,1
1193,2022-02-02 09:00:00,0.017,0.701,6.2,28,21.2,9,2,2,2,33,1
1194,2022-02-02 10:00:00,0.02,0.7,6.2,27,23.3,10,2,2,2,33,1
1195,2022-02-02 11:00:00,0.016,0.701,6.3,26,24.8,11,2,2,2,33,1
1196,2022-02-02 12:00:00,0.018,0.7,6.4,26,25.5,12,2,2,2,33,1
1197,2022-02-02 13:00:00,0.021,0.7,6.4,25,26.6,13,2,2,2,33,1
1198,2022-02-02 14:00:00,0.017,0.701,6.3,24,27.1,14,2,2,2,33,1
1199,2022-02-02 15:00:00,0.016,0.7,6.2,24,27.4,15,2,2,2,33,1
1200,2022-02-02 16:00:00,0.016,0.7,6.4,24,27.0,16,2,2,2,33,1
1201,2022-02-02 17:00:00,0.021,0.7,6.9,26,25.9,17,2,2,2,33,1
1202,2022-02-02 18:00:00,0.022,0.7,7.1,27,25.2,18,2,2,2,33,1
1203,2022-02-02 19:00:00,0.023,0.7,7.2,28,24.4,19,2,2,2,33,1
1204,2022-02-02 20:00:00,0.02,0.7,7.2,29,23.8,20,2,2,2,33,1
1205,2022-02-02 21:00:00,0.015,0.7,7.2,29,23.2,21,2,2,2,33,1
1206,2022-02-02 22:00:00,0.011,0.7,7.3,31,22.2,22,2,2,2,33,1
1207,2022-02-02 23:00:00,0.011,0.7,7.4,32,21.2,23,2,2,2,33,1
1208,2022-02-03 00:00:00,0.015,0.7,7.5,33,21.0,0,3,3,2,34,1
1209,2022-02-03 01:00:00,0.012,0.701,7.6,34,20.7,1,3,3,2,34,1
1210,2022-02-03 02:00:00,0.013,0.7,7.7,34,20.4,2,3,3,2,34,1
1211,2022-02-03 03:00:00,0.01,0.7,7.8,35,20.0,3,3,3,2,34,1
1212,2022-02-03 04:00:00,0.012,0.7,7.9,36,19.5,4,3,3,2,34,1
1213,2022-02-03 05:00:00,0.012,0.7,8.1,37,19.6,5,3,3,2,34,1
1214,2022-02-03 06:00:00,0.015,0.7,8.2,37,19.6,6,3,3,2,34,1
1215,2022-02-03 07:00:00,0.019,0.7,8.4,38,19.4,7,3,3,2,34,1
1216,2022-02-03 08:00:00,0.022,0.7,8.5,39,19.3,8,3,3,2,34,1
1217,2022-02-03 09:00:00,0.021,0.7,8.6,39,20.2,9,3,3,2,34,1
1218,2022-02-03 10:00:00,0.024,0.697,8.7,40,20.7,10,3,3,2,34,1
1219,2022-02-03 11:00:00,0.025,0.7,8.8,39,22.4,11,3,3,2,34,1
1220,2022-02-03 12:00:00,0.022,0.7,8.9,38,23.6,12,3,3,2,34,1
1221,2022-02-03 13:00:00,0.019,0.7,8.9,37,24.6,13,3,3,2,34,1
1222,2022-02-03 14:00:00,0.024,0.701,8.9,37,25.1,14,3,3,2,34,1
1223,2022-02-03 15:00:00,0.018,0.7,8.8,37,25.0,15,3,3,2,34,1
1224,2022-02-03 16:00:00,0.021,0.7,8.8,37,25.4,16,3,3,2,34,1
1225,2022-02-03 17:00:00,0.02,0.7,8.7,37,24.5,17,3,3,2,34,1
1226,2022-02-03 18:00:00,0.026,0.7,8.6,37,23.8,18,3,3,2,34,1
1227,2022-02-03 19:00:00,0.03,0.7,8.6,38,22.8,19,3,3,2,34,1
1228,2022-02-03 20:00:00,0.021,0.7,8.5,38,22.1,20,3,3,2,34,1
1229,2022-02-03 21:00:00,0.024,0.7,8.5,39,21.4,21,3,3,2,34,1
1230,2022-02-03 22:00:00,0.023,0.7,8.6,39,21.1,22,3,3,2,34,1
1231,2022-02-03 23:00:00,0.018,0.7,8.6,39,20.5,23,3,3,2,34,1
1232,2022-02-04 00:00:00,0.017,0.701,8.7,40,20.0,0,4,4,2,35,1
1233,2022-02-04 01:00:00,0.016,0.7,8.7,40,19.6,1,4,4,2,35,1
1234,2022-02-04 02:00:00,0.013,0.7,8.8,41,18.7,2,4,4,2,35,1
1235,2022-02-04 03:00:00,0.018,0.7,8.9,41,18.4,3,4,4,2,35,1
1236,2022-02-04 04:00:00,0.019,0.7,9.0,42,18.1,4,4,4,2,35,1
1237,2022-02-04 05:00:00,0.019,0.7,9.1,42,17.5,5,4,4,2,35,1
1238,2022-02-04 06:00:00,0.022,0.7,9.3,41,17.1,6,4,4,2,35,1
1239,2022-02-04 07:00:00,0.023,0.7,9.4,41,16.9,7,4,4,2,35,1
1240,2022-02-04 08:00:00,0.03,0.7,9.5,40,18.3,8,4,4,2,35,1
1241,2022-02-04 09:00:00,0.025,0.7,9.6,41,20.5,9,4,4,2,35,1
1242,2022-02-04 10:00:00,0.036,0.7,9.7,40,21.6,10,4,4,2,35,1
1243,2022-02-04 11:00:00,0.026,0.7,9.8,40,22.2,11,4,4,2,35,1
1244,2022-02-04 12:00:00,0.025,0.701,9.8,39,24.3,12,4,4,2,35,1
