Time,Conc (mg/m3),Qtot (m3),WS (MPS),no (V),no (V),RH (%),no (V),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-11-05 02:00:00,0.008,0.7,0.4,9.6,0.169,44,0.488,18.4,1.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 03:00:00,0.012,0.7,0.4,9.7,0.17,44,0.488,18.3,-2.7,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 04:00:00,0.011,0.701,0.402,9.7,0.17,44,0.488,18.1,3.6,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 05:00:00,0.007,0.7,0.402,9.7,0.171,44,0.488,18.1,-0.9,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 06:00:00,0.009,0.7,0.403,9.7,0.172,44,0.488,18.1,-1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 07:00:00,0.015,0.7,0.403,9.7,0.172,43,0.488,18,-1.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 08:00:00,0.019,0.701,0.404,9.8,0.172,43,0.489,19.2,0.4,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 09:00:00,0.01,0.7,0.406,9.8,0.173,43,0.49,19.6,-0.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 10:00:00,0.015,0.701,0.407,9.9,0.173,41,0.49,22.4,0.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 11:00:00,0.01,0.701,0.409,9.9,0.175,39,0.491,23.9,-0.5,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 12:00:00,0.012,0.7,0.41,10,0.175,38,0.491,25.2,0.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 13:00:00,0.011,0.7,0.409,9.9,0.175,37,0.491,26.2,-0.8,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 14:00:00,0.013,0.7,0.408,9.9,0.175,37,0.491,26.8,0.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 15:00:00,0.013,0.701,0.406,9.9,0.174,35,0.491,27.2,-0.9,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 16:00:00,0.011,0.7,0.402,9.7,0.172,35,0.49,26.5,2.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 17:00:00,0.014,0.7,0.4,9.6,0.169,34,0.489,25.8,0.9,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 18:00:00,0.015,0.7,0.397,9.5,0.167,33,0.487,24.9,-0.7,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 19:00:00,0.017,0.7,0.394,9.4,0.164,39,0.485,22.2,-1.3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 20:00:00,0.023,0.7,0.391,9.3,0.162,39,0.484,21.1,-1.1,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 21:00:00,0.015,0.7,0.39,9.2,0.161,40,0.483,20.9,-0.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 22:00:00,0.012,0.7,0.39,9.2,0.161,42,0.483,20.4,1.2,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-05 23:00:00,0.009,0.7,0.391,9.2,0.161,43,0.482,19.9,0,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 00:00:00,0.008,0.701,0.39,9.2,7.2,43,0.482,18.4,3,783.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 01:00:00,0.018,0.7,0.389,9.2,7.2,43,0.482,18.7,-2.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 02:00:00,0.012,0.7,0.391,9.3,7.2,43,0.483,18.8,0.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 03:00:00,0.011,0.7,0.393,9.3,7.3,44,0.484,18.4,-0.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 04:00:00,0.012,0.701,0.396,9.4,7.4,44,0.485,18.3,-0.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 05:00:00,0.009,0.701,0.398,9.5,7.5,43,0.486,18,2.5,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 06:00:00,0.009,0.701,0.399,9.5,7.5,44,0.487,18,1.4,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 07:00:00,0.013,0.7,0.4,9.6,7.5,44,0.487,18.2,0.5,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 08:00:00,0.012,0.701,0.402,9.6,7.6,44,0.488,18.6,-1.7,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 09:00:00,0.01,0.701,0.404,9.7,7.6,43,0.488,19.6,0.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 10:00:00,0.008,0.701,0.404,9.7,7.6,42,0.488,20.4,-3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 11:00:00,0.008,0.701,0.404,9.7,7.6,42,0.489,22,2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 12:00:00,0.007,0.7,0.406,9.8,7.7,40,0.49,24.2,2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 13:00:00,0.011,0.701,0.407,9.8,7.7,38,0.49,24.8,1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 14:00:00,0.008,0.7,0.407,9.8,7.7,37,0.491,25.9,1.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 15:00:00,0.006,0.7,0.405,9.8,7.7,35,0.49,26.4,1.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 16:00:00,0.005,0.7,0.402,9.7,7.6,34,0.49,26.3,-0.1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 17:00:00,0.008,0.701,0.399,9.6,7.5,37,0.488,25.3,-1.9,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 18:00:00,0.01,0.7,0.397,9.5,7.5,38,0.487,24.2,-1.4,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 19:00:00,0.017,0.7,0.395,9.4,7.4,41,0.486,22.2,2.1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 20:00:00,0.016,0.7,0.394,9.4,7.3,44,0.485,20.3,0.5,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 21:00:00,0.012,0.7,0.393,9.3,7.3,44,0.484,19.9,1.1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 22:00:00,0.012,0.7,0.394,9.3,7.3,43,0.484,19.6,1.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-06 23:00:00,0.01,0.7,0.394,9.3,7.3,43,0.484,19.2,-0.8,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 00:00:00,0.009,0.7,0.395,9.4,7.3,44,0.485,18.9,-0.5,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 01:00:00,0.007,0.7,0.396,9.4,7.4,43,0.485,18.6,-0.5,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 02:00:00,0.007,0.701,0.397,9.4,7.4,44,0.485,18.4,-0.3,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 03:00:00,0.008,0.701,0.399,9.5,7.5,44,0.487,18.5,-1.7,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 04:00:00,0.006,0.7,0.4,9.6,7.5,44,0.487,18.3,4,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 05:00:00,0.006,0.701,0.401,9.6,7.5,44,0.487,18.2,-2.6,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 06:00:00,0.01,0.7,0.402,9.6,7.5,44,0.487,18.2,2,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 07:00:00,0.016,0.7,0.402,9.6,7.6,44,0.488,18.2,1.3,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 08:00:00,0.019,0.7,0.402,9.7,7.6,44,0.488,18,-1.7,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 09:00:00,0.021,0.7,0.401,9.7,7.6,44,0.488,17.9,-1.4,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 10:00:00,0.018,0.701,0.4,9.6,7.5,42,0.487,19.1,-2.7,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 11:00:00,0.017,0.7,0.404,9.7,7.6,44,0.488,20.4,0.9,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 12:00:00,0.008,0.701,0.405,9.7,7.7,42,0.489,21.1,-0.6,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 13:00:00,0.015,0.701,0.405,9.8,7.7,41,0.49,23.8,1.8,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 14:00:00,0.017,0.701,0.407,9.9,7.8,40,0.491,25.3,0,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 15:00:00,0.008,0.7,0.408,9.9,0.175,36,0.491,26.6,0.4,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 16:00:00,0.008,0.7,0.408,9.9,0.174,32,0.491,26.5,-0.6,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 17:00:00,0.017,0.7,0.407,9.9,0.173,32,0.491,25.5,-0.3,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 18:00:00,0.015,0.7,0.405,9.8,0.173,34,0.49,24.6,2.2,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 19:00:00,0.025,0.7,0.403,9.7,0.172,38,0.49,23.2,-0.4,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 20:00:00,0.039,0.7,0.4,9.7,0.17,41,0.489,22.2,0.1,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 21:00:00,0.025,0.7,0.4,9.6,0.17,40,0.488,22,-0.2,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 22:00:00,0.019,0.7,0.4,9.6,0.169,41,0.488,21.3,1.1,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-07 23:00:00,0.019,0.7,0.4,9.6,0.169,42,0.488,20.6,-0.4,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 00:00:00,0.013,0.7,0.402,9.7,0.17,42,0.488,20.2,0.3,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 01:00:00,0.009,0.7,0.402,9.7,0.17,43,0.488,19.6,0.9,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 02:00:00,0.011,0.7,0.404,9.7,0.171,44,0.488,18.9,-2.6,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 03:00:00,0.012,0.7,0.402,9.7,0.17,44,0.488,18.5,0.7,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 04:00:00,0.007,0.701,0.402,9.7,0.17,43,0.488,18.2,-1.7,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 05:00:00,0.012,0.7,0.403,9.7,0.171,44,0.488,17.8,1.1,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 06:00:00,0.015,0.701,0.403,9.7,0.171,44,0.488,17.5,-0.4,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 07:00:00,0.026,0.7,0.404,9.7,0.172,44,0.488,17.6,-0.6,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 08:00:00,0.032,0.7,0.405,9.8,0.172,43,0.489,18.3,-0.1,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 09:00:00,0.02,0.701,0.407,9.9,0.173,43,0.49,19.5,-2.1,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 10:00:00,0.018,0.701,0.407,9.8,0.173,41,0.49,21.5,-1.8,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 11:00:00,0.016,0.7,0.41,9.9,0.174,40,0.491,23.1,0,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 12:00:00,0.014,0.7,0.41,9.9,0.175,38,0.491,24.5,2.1,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 13:00:00,0.009,0.701,0.41,10,0.175,36,0.491,26.3,-2.2,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 14:00:00,0.009,0.7,0.409,9.9,0.175,34,0.491,26.5,-0.5,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 15:00:00,0.009,0.701,0.406,9.8,0.173,34,0.491,27,0.6,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 16:00:00,0.006,0.701,0.402,9.7,0.17,33,0.49,26.7,-1.2,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 17:00:00,0.012,0.701,0.399,9.6,0.168,32,0.488,26,-0.3,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 18:00:00,0.019,0.701,0.395,9.4,0.165,34,0.486,24.7,2.7,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 19:00:00,0.023,0.7,0.392,9.3,0.163,35,0.484,23.5,-0.5,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 20:00:00,0.035,0.7,0.389,9.2,0.161,35,0.483,22.8,0.7,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 21:00:00,0.033,0.7,0.388,9.1,0.159,35,0.482,22.1,-0.7,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 22:00:00,0.03,0.7,0.387,9.1,0.159,35,0.481,21.4,0.5,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-08 23:00:00,0.024,0.701,0.388,9.1,0.159,35,0.481,20.9,-2.7,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 00:00:00,0.017,0.7,0.389,9.1,0.159,35,0.482,20.4,-1.3,785.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 01:00:00,0.015,0.7,0.39,9.2,0.161,37,0.482,20.1,0,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 02:00:00,0.014,0.701,0.392,9.3,0.162,37,0.483,19.2,1.9,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 03:00:00,0.01,0.7,0.393,9.3,0.164,39,0.484,18.6,1.2,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 04:00:00,0.01,0.7,0.396,9.4,0.165,41,0.485,18.3,1,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 05:00:00,0.011,0.7,0.397,9.5,0.2,42,0.486,17.5,0.6,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 06:00:00,0.011,0.7,0.401,9.6,7.6,43,0.487,16.9,0,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 07:00:00,0.01,0.7,0.402,9.7,7.6,43,0.488,17,0.9,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 08:00:00,0.012,0.7,0.403,9.7,7.6,43,0.488,18,0.9,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 09:00:00,0.018,0.7,0.404,9.7,7.6,42,0.489,20.3,1.3,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 10:00:00,0.015,0.701,0.406,9.8,7.7,40,0.49,22,0.4,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 11:00:00,0.016,0.701,0.407,9.8,7.7,39,0.49,22.8,1.2,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 12:00:00,0.007,0.7,0.408,9.9,7.8,37,0.491,24.3,1.8,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 13:00:00,0.009,0.701,0.407,9.9,7.8,34,0.491,25.7,-1,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 14:00:00,0.011,0.7,0.405,9.8,7.8,31,0.491,26.6,-0.3,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 15:00:00,0.009,0.701,0.403,9.7,7.7,30,0.49,27.2,-0.7,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 16:00:00,0.009,0.701,0.399,9.6,7.6,30,0.489,26.4,-0.4,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 17:00:00,0.011,0.701,0.396,9.5,7.5,29,0.488,26.1,-1.2,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 18:00:00,0.016,0.701,0.394,9.4,7.4,30,0.486,25.3,0,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 19:00:00,0.022,0.7,0.391,9.3,7.3,34,0.485,24,0,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 20:00:00,0.032,0.7,0.389,9.2,7.2,34,0.484,22.9,-0.4,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 21:00:00,0.03,0.7,0.388,9.1,7.2,35,0.482,22.6,0.1,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 22:00:00,0.017,0.7,0.388,9.1,7.1,35,0.482,22,-2,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-09 23:00:00,0.016,0.7,0.388,9.1,7.1,36,0.481,21.5,1.5,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 00:00:00,0.012,0.701,0.389,9.1,7.1,37,0.482,21,1.3,785.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 01:00:00,0.008,0.7,0.389,9.1,7.2,38,0.482,20.5,0.1,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 02:00:00,0.009,0.7,0.39,9.2,7.2,38,0.482,20.3,0.2,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 03:00:00,0.006,0.7,0.391,9.3,7.2,39,0.483,19.6,-2.2,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 04:00:00,0.009,0.7,0.393,9.3,7.3,40,0.484,18.8,-1.2,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 05:00:00,0.014,0.7,0.395,9.4,7.4,42,0.485,18.3,0.5,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 06:00:00,0.011,0.7,0.397,9.5,7.5,44,0.486,18.3,1.5,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 07:00:00,0.011,0.7,0.399,9.6,7.5,43,0.487,18.8,-0.5,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 08:00:00,0.019,0.7,0.4,9.6,7.5,43,0.487,19.7,0.1,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 09:00:00,0.018,0.7,0.402,9.7,7.6,44,0.488,19.9,-0.4,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 10:00:00,0.013,0.701,0.405,9.7,7.6,42,0.489,22.2,-3.1,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 11:00:00,0.014,0.701,0.405,9.8,7.7,38,0.49,24.6,-0.2,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 12:00:00,0.017,0.7,0.405,9.8,7.7,36,0.49,26.1,0.3,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 13:00:00,0.012,0.701,0.405,9.8,7.7,36,0.49,26,-0.8,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 14:00:00,0.014,0.701,0.403,9.7,7.6,33,0.49,27.2,1.8,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 15:00:00,0.008,0.701,0.399,9.6,7.5,32,0.488,27.3,-0.5,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 16:00:00,0.008,0.701,0.396,9.4,7.4,30,0.487,27.1,-0.5,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 17:00:00,0.012,0.7,0.393,9.3,7.3,30,0.485,26.3,0.6,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 18:00:00,0.017,0.701,0.389,9.2,7.2,33,0.484,24.8,-2.9,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 19:00:00,0.022,0.7,0.386,9.1,7.1,34,0.481,23.5,-0.2,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 20:00:00,0.02,0.7,0.383,9,7,33,0.479,22.2,1.1,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 21:00:00,0.015,0.7,0.382,8.9,7,33,0.479,21.8,1.8,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 22:00:00,0.009,0.701,0.382,8.9,6.9,36,0.478,21.2,-0.3,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-10 23:00:00,0.009,0.7,0.382,8.9,7,37,0.478,20.6,1.6,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 00:00:00,0.008,0.7,0.383,8.9,7,39,0.478,19.7,0.6,785,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 01:00:00,0.008,0.701,0.385,9,7,41,0.479,18.9,0.4,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 02:00:00,0.005,0.7,0.386,9.1,7.1,42,0.48,18.6,-1.7,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 03:00:00,0.004,0.701,0.388,9.1,7.1,42,0.481,18.6,-1.6,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 04:00:00,0.007,0.7,0.391,9.2,7.2,43,0.482,18.2,1.7,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 05:00:00,0.006,0.701,0.392,9.3,7.3,43,0.484,18.2,0.4,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 06:00:00,0.008,0.7,0.394,9.4,7.3,43,0.485,18,-0.1,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 07:00:00,0.007,0.7,0.396,9.4,7.4,43,0.486,17.8,-0.6,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 08:00:00,0.009,0.7,0.397,9.5,7.5,43,0.487,18,1.4,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 09:00:00,0.01,0.7,0.4,9.6,7.5,44,0.487,18.5,1.8,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 10:00:00,0.015,0.7,0.4,9.6,7.6,43,0.488,20,-0.1,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 11:00:00,0.013,0.701,0.402,9.7,7.6,43,0.488,21.8,1,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 12:00:00,0.014,0.701,0.404,9.7,7.6,43,0.489,22.3,1.9,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 13:00:00,0.011,0.701,0.404,9.8,7.7,41,0.49,24.1,0.5,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 14:00:00,0.011,0.7,0.405,9.8,7.7,38,0.49,25.2,1.4,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 15:00:00,0.014,0.701,0.404,9.7,7.7,38,0.49,25.2,-0.8,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 16:00:00,0.012,0.701,0.402,9.7,7.6,37,0.49,25.5,-1.3,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 17:00:00,0.013,0.701,0.4,9.6,7.6,38,0.488,24.1,-2.3,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 18:00:00,0.018,0.7,0.397,9.5,7.5,38,0.488,23.2,1.4,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 19:00:00,0.027,0.7,0.394,9.4,7.4,39,0.486,21.3,0.7,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 20:00:00,0.013,0.7,0.394,9.4,7.4,42,0.485,20,-0.8,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 21:00:00,0.016,0.7,0.393,9.4,7.3,43,0.485,20,0.6,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 22:00:00,0.016,0.701,0.393,9.3,7.3,43,0.485,19.8,-0.4,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-11 23:00:00,0.026,0.7,0.392,9.3,7.3,43,0.485,20.1,1.2,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 00:00:00,0.019,0.701,0.394,9.4,7.4,42,0.485,19.6,-1.5,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 01:00:00,0.014,0.701,0.396,9.5,7.4,42,0.486,19,-3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 02:00:00,0.013,0.701,0.398,9.6,7.5,42,0.487,18.6,-0.8,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 03:00:00,0.013,0.7,0.4,9.6,7.6,44,0.488,18.4,-1.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 04:00:00,0.014,0.7,0.402,9.7,7.6,44,0.488,18,-0.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 05:00:00,0.013,0.7,0.402,9.7,7.6,43,0.488,18,-0.7,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 06:00:00,0.01,0.701,0.402,9.7,7.6,43,0.488,17.5,0.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 07:00:00,0.013,0.701,0.402,9.7,7.6,44,0.488,17.4,-1.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 08:00:00,0.016,0.701,0.402,9.7,7.6,43,0.488,17.7,-1.9,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 09:00:00,0.005,0.701,0.402,9.7,7.6,43,0.488,18.3,-2.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 10:00:00,0.011,0.7,0.404,9.7,7.6,42,0.489,20.6,0.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 11:00:00,0.016,0.701,0.405,9.8,0.172,43,0.49,21.2,0.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 12:00:00,0.009,0.7,0.406,9.8,0.173,42,0.49,23.3,-0.7,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 13:00:00,0.012,0.701,0.407,9.8,0.173,41,0.49,24,0,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-11-12 14:00:00,0.011,0.7,0.405,9.8,0.173,43,0.49,20,-1.8,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
